l0,l1,l2,n1,n2,u1,u2,video_title,png_id,exercise_id
arithmetic,fraction-arithmetic,arith-review-multiply-fractions,Fractions,Multiplying fractions,https://www.khanacademy.org/math/arithmetic/fraction-arithmetic,https://www.khanacademy.org/math/arithmetic/fraction-arithmetic/arith-review-multiply-fractions,Multiplying fractions,https://cdn.kastatic.org/ka-exercise-screenshots/multiplying_fractions_0.5.png,https://www.khanacademy.org/exercise/multiplying_fractions_0.5
arithmetic,fraction-arithmetic,arith-review-mult-mixed-num,Fractions,Multiplying mixed numbers,https://www.khanacademy.org/math/arithmetic/fraction-arithmetic,https://www.khanacademy.org/math/arithmetic/fraction-arithmetic/arith-review-mult-mixed-num,Multiply mixed numbers,https://cdn.kastatic.org/ka-exercise-screenshots/multiplying_mixed_numbers_1.png,https://www.khanacademy.org/exercise/multiplying_mixed_numbers_1
arithmetic,fraction-arithmetic,arith-review-mult-frac-word-probs,Fractions,Multiplying fractions word problems,https://www.khanacademy.org/math/arithmetic/fraction-arithmetic,https://www.khanacademy.org/math/arithmetic/fraction-arithmetic/arith-review-mult-frac-word-probs,Multiply fractions word problems,https://cdn.kastatic.org/ka-exercise-screenshots/multiplying-fractions-by-fractions-word-problems.png,https://www.khanacademy.org/exercise/multiplying-fractions-by-fractions-word-problems
arithmetic,fraction-arithmetic,arith-review-fractions-as-division,Fractions,Fractions as division,https://www.khanacademy.org/math/arithmetic/fraction-arithmetic,https://www.khanacademy.org/math/arithmetic/fraction-arithmetic/arith-review-fractions-as-division,Fractions as division,https://cdn.kastatic.org/ka-exercise-screenshots/understanding-fractions-as-division.png,https://www.khanacademy.org/exercise/understanding-fractions-as-division
arithmetic,fraction-arithmetic,arith-review-div-unit-frac-by-whole,Fractions,Dividing unit fractions and whole numbers,https://www.khanacademy.org/math/arithmetic/fraction-arithmetic,https://www.khanacademy.org/math/arithmetic/fraction-arithmetic/arith-review-div-unit-frac-by-whole,Dividing unit fractions by whole numbers,https://cdn.kastatic.org/ka-exercise-screenshots/dividing_fractions_0.5.png,https://www.khanacademy.org/exercise/dividing_fractions_0.5
arithmetic,fraction-arithmetic,arith-review-div-unit-frac-by-whole,Fractions,Dividing unit fractions and whole numbers,https://www.khanacademy.org/math/arithmetic/fraction-arithmetic,https://www.khanacademy.org/math/arithmetic/fraction-arithmetic/arith-review-div-unit-frac-by-whole,Dividing whole numbers by unit fractions ,https://cdn.kastatic.org/ka-exercise-screenshots/dividing_fractions.png,https://www.khanacademy.org/exercise/dividing_fractions
arithmetic,fraction-arithmetic,arith-review-dividing-fractions,Fractions,Dividing fractions by fractions,https://www.khanacademy.org/math/arithmetic/fraction-arithmetic,https://www.khanacademy.org/math/arithmetic/fraction-arithmetic/arith-review-dividing-fractions,Dividing fractions,https://cdn.kastatic.org/ka-exercise-screenshots/dividing_fractions_1.5.png,https://www.khanacademy.org/exercise/dividing_fractions_1.5
arithmetic,fraction-arithmetic,arith-review-div-fractions-word-problems,Fractions,Dividing fractions word problems,https://www.khanacademy.org/math/arithmetic/fraction-arithmetic,https://www.khanacademy.org/math/arithmetic/fraction-arithmetic/arith-review-div-fractions-word-problems,Dividing fractions word problems,https://cdn.kastatic.org/ka-exercise-screenshots/dividing-fractions-by-fractions-word-problems.png,https://www.khanacademy.org/exercise/dividing-fractions-by-fractions-word-problems
arithmetic,arith-decimals,arith-review-decimals-intro,Decimals,Intro to decimals,https://www.khanacademy.org/math/arithmetic/arith-decimals,https://www.khanacademy.org/math/arithmetic/arith-decimals/arith-review-decimals-intro,Decimals in words,https://cdn.kastatic.org/ka-exercise-screenshots/decimals-in-words.png,https://www.khanacademy.org/exercise/decimals-in-words
arithmetic,arith-decimals,arith-review-decimals-intro,Decimals,Intro to decimals,https://www.khanacademy.org/math/arithmetic/arith-decimals,https://www.khanacademy.org/math/arithmetic/arith-decimals/arith-review-decimals-intro,Decimals in expanded form,https://cdn.kastatic.org/ka-exercise-screenshots/writing-and-interpreting-decimals.png,https://www.khanacademy.org/exercise/writing-and-interpreting-decimals
arithmetic,arith-decimals,arith-review-decimals-intro,Decimals,Intro to decimals,https://www.khanacademy.org/math/arithmetic/arith-decimals,https://www.khanacademy.org/math/arithmetic/arith-decimals/arith-review-decimals-intro,Write decimal numbers shown in grids,https://cdn.kastatic.org/ka-exercise-screenshots/decimal-intuition-with-grids.png,https://www.khanacademy.org/exercise/decimal-intuition-with-grids
arithmetic,arith-decimals,arith-review-decimals-number-line,Decimals,Decimals on the number line,https://www.khanacademy.org/math/arithmetic/arith-decimals,https://www.khanacademy.org/math/arithmetic/arith-decimals/arith-review-decimals-number-line,Decimals on the number line: tenths,https://cdn.kastatic.org/ka-exercise-screenshots/decimals_on_the_number_line_1.png,https://www.khanacademy.org/exercise/decimals_on_the_number_line_1
arithmetic,arith-decimals,arith-review-decimals-number-line,Decimals,Decimals on the number line,https://www.khanacademy.org/math/arithmetic/arith-decimals,https://www.khanacademy.org/math/arithmetic/arith-decimals/arith-review-decimals-number-line,Decimals on the number line: hundredths,https://cdn.kastatic.org/ka-exercise-screenshots/decimals_on_the_number_line_2.png,https://www.khanacademy.org/exercise/decimals_on_the_number_line_2
arithmetic,arith-decimals,arith-review-rounding-decimals,Decimals,Rounding decimals,https://www.khanacademy.org/math/arithmetic/arith-decimals,https://www.khanacademy.org/math/arithmetic/arith-decimals/arith-review-rounding-decimals,Round decimals ,https://cdn.kastatic.org/ka-exercise-screenshots/rounding_numbers.png,https://www.khanacademy.org/exercise/rounding_numbers
arithmetic,arith-decimals,arith-review-rounding-decimals,Decimals,Rounding decimals,https://www.khanacademy.org/math/arithmetic/arith-decimals,https://www.khanacademy.org/math/arithmetic/arith-decimals/arith-review-rounding-decimals,Round decimals using a number line,https://cdn.kastatic.org/ka-exercise-screenshots/rounding-decimals-using-a-number-line.png,https://www.khanacademy.org/exercise/rounding-decimals-using-a-number-line
arithmetic,arith-decimals,arith-review-rounding-decimals,Decimals,Rounding decimals,https://www.khanacademy.org/math/arithmetic/arith-decimals,https://www.khanacademy.org/math/arithmetic/arith-decimals/arith-review-rounding-decimals,Round decimals challenge,https://cdn.kastatic.org/ka-exercise-screenshots/rounding-decimals.png,https://www.khanacademy.org/exercise/rounding-decimals
arithmetic,arith-decimals,arith-review-comparing-decimals,Decimals,Comparing decimals,https://www.khanacademy.org/math/arithmetic/arith-decimals,https://www.khanacademy.org/math/arithmetic/arith-decimals/arith-review-comparing-decimals,Compare decimals (tenths and hundredths),https://cdn.kastatic.org/ka-exercise-screenshots/comparing_decimals_1.png,https://www.khanacademy.org/exercise/comparing_decimals_1
arithmetic,arith-decimals,arith-review-comparing-decimals,Decimals,Comparing decimals,https://www.khanacademy.org/math/arithmetic/arith-decimals,https://www.khanacademy.org/math/arithmetic/arith-decimals/arith-review-comparing-decimals,Compare decimals through thousandths,https://cdn.kastatic.org/ka-exercise-screenshots/comparing_decimals_2.png,https://www.khanacademy.org/exercise/comparing_decimals_2
arithmetic,arith-decimals,arith-review-comparing-decimals,Decimals,Comparing decimals,https://www.khanacademy.org/math/arithmetic/arith-decimals,https://www.khanacademy.org/math/arithmetic/arith-decimals/arith-review-comparing-decimals,Compare decimal place value,https://cdn.kastatic.org/ka-exercise-screenshots/comparing-decimal-place-value.png,https://www.khanacademy.org/exercise/comparing-decimal-place-value
arithmetic,arith-decimals,arith-review-comparing-decimals,Decimals,Comparing decimals,https://www.khanacademy.org/math/arithmetic/arith-decimals,https://www.khanacademy.org/math/arithmetic/arith-decimals/arith-review-comparing-decimals,Order decimals,https://cdn.kastatic.org/ka-exercise-screenshots/ordering_decimals.png,https://www.khanacademy.org/exercise/ordering_decimals
arithmetic,arith-decimals,arith-review-decimals-to-fractions,Decimals,Rewriting decimals as fractions,https://www.khanacademy.org/math/arithmetic/arith-decimals,https://www.khanacademy.org/math/arithmetic/arith-decimals/arith-review-decimals-to-fractions,Rewrite fractions as decimals,https://cdn.kastatic.org/ka-exercise-screenshots/converting_fractions_to_decimals_0.5.png,https://www.khanacademy.org/exercise/converting_fractions_to_decimals_0.5
arithmetic,arith-decimals,arith-review-decimals-to-fractions,Decimals,Rewriting decimals as fractions,https://www.khanacademy.org/math/arithmetic/arith-decimals,https://www.khanacademy.org/math/arithmetic/arith-decimals/arith-review-decimals-to-fractions,Write number as a fraction and decimal,https://cdn.kastatic.org/ka-exercise-screenshots/fraction-decimal-intuition.png,https://www.khanacademy.org/exercise/fraction-decimal-intuition
arithmetic,arith-decimals,arith-review-decimals-to-fractions,Decimals,Rewriting decimals as fractions,https://www.khanacademy.org/math/arithmetic/arith-decimals,https://www.khanacademy.org/math/arithmetic/arith-decimals/arith-review-decimals-to-fractions,Rewrite decimals as fractions,https://cdn.kastatic.org/ka-exercise-screenshots/converting_decimals_to_fractions_1.png,https://www.khanacademy.org/exercise/converting_decimals_to_fractions_1
arithmetic,arith-decimals,arith-review-decimals-to-fractions,Decimals,Rewriting decimals as fractions,https://www.khanacademy.org/math/arithmetic/arith-decimals,https://www.khanacademy.org/math/arithmetic/arith-decimals/arith-review-decimals-to-fractions,Converting fractions to decimals,https://cdn.kastatic.org/ka-exercise-screenshots/converting_fractions_to_decimals.png,https://www.khanacademy.org/exercise/converting_fractions_to_decimals
arithmetic,arith-decimals,arith-review-decimals-to-fractions,Decimals,Rewriting decimals as fractions,https://www.khanacademy.org/math/arithmetic/arith-decimals,https://www.khanacademy.org/math/arithmetic/arith-decimals/arith-review-decimals-to-fractions,Rewriting decimals as fractions challenge,https://cdn.kastatic.org/ka-exercise-screenshots/converting_decimals_to_fractions_2.png,https://www.khanacademy.org/exercise/converting_decimals_to_fractions_2
arithmetic,arith-decimals,arith-review-add-decimals,Decimals,Adding decimals,https://www.khanacademy.org/math/arithmetic/arith-decimals,https://www.khanacademy.org/math/arithmetic/arith-decimals/arith-review-add-decimals,Adding decimals: tenths,https://cdn.kastatic.org/ka-exercise-screenshots/adding_decimals_0.5.png,https://www.khanacademy.org/exercise/adding_decimals_0.5
arithmetic,arith-decimals,arith-review-add-decimals,Decimals,Adding decimals,https://www.khanacademy.org/math/arithmetic/arith-decimals,https://www.khanacademy.org/math/arithmetic/arith-decimals/arith-review-add-decimals,Adding decimals: hundredths,https://cdn.kastatic.org/ka-exercise-screenshots/adding_decimals.png,https://www.khanacademy.org/exercise/adding_decimals
arithmetic,arith-decimals,arith-review-add-decimals,Decimals,Adding decimals,https://www.khanacademy.org/math/arithmetic/arith-decimals,https://www.khanacademy.org/math/arithmetic/arith-decimals/arith-review-add-decimals,Adding decimals: thousandths,https://cdn.kastatic.org/ka-exercise-screenshots/adding_decimals_2.png,https://www.khanacademy.org/exercise/adding_decimals_2
arithmetic,arith-decimals,arith-review-sub-decimals,Decimals,Subtracting decimals,https://www.khanacademy.org/math/arithmetic/arith-decimals,https://www.khanacademy.org/math/arithmetic/arith-decimals/arith-review-sub-decimals,Subtracting decimals: tenths,https://cdn.kastatic.org/ka-exercise-screenshots/subtracting_decimals_0.5.png,https://www.khanacademy.org/exercise/subtracting_decimals_0.5
arithmetic,arith-decimals,arith-review-sub-decimals,Decimals,Subtracting decimals,https://www.khanacademy.org/math/arithmetic/arith-decimals,https://www.khanacademy.org/math/arithmetic/arith-decimals/arith-review-sub-decimals,Subtracting decimals: hundredths,https://cdn.kastatic.org/ka-exercise-screenshots/subtracting_decimals.png,https://www.khanacademy.org/exercise/subtracting_decimals
arithmetic,arith-decimals,arith-review-sub-decimals,Decimals,Subtracting decimals,https://www.khanacademy.org/math/arithmetic/arith-decimals,https://www.khanacademy.org/math/arithmetic/arith-decimals/arith-review-sub-decimals,Subtracting decimals: thousandths,https://cdn.kastatic.org/ka-exercise-screenshots/subtracting_decimals_2.png,https://www.khanacademy.org/exercise/subtracting_decimals_2
arithmetic,arith-decimals,arith-review-add-sub-decimals-word-problems,Decimals,Adding and subtracting decimals word problems,https://www.khanacademy.org/math/arithmetic/arith-decimals,https://www.khanacademy.org/math/arithmetic/arith-decimals/arith-review-add-sub-decimals-word-problems,Adding & subtracting decimals word problems,https://cdn.kastatic.org/ka-exercise-screenshots/adding_and_subtracting_decimals_word_problems.png,https://www.khanacademy.org/exercise/adding_and_subtracting_decimals_word_problems
